timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-13 02:00:00,35831.81,36294.582,1.0037,0.97519547,20.775,20.889294
2021-06-13 03:00:00,35843.69,36305.363,1.0098,0.9772151,21.016666666666666,20.918112
2021-06-13 04:00:00,35413.01,36315.855,0.9948,0.9793634,20.728,20.944939
2021-06-13 05:00:00,34933.3,36323.73,0.9669,0.98157054,20.2095,20.967684
2021-06-13 06:00:00,35153.28,36317.344,0.9767000000000001,0.9832682,20.3555,20.974545
2021-06-13 07:00:00,34917.29,36297.812,0.9687,0.9845281,20.198500000000003,20.967363
2021-06-13 08:00:00,35322.1,36264.297,0.9841,0.9852102,20.426499999999997,20.945478
2021-06-13 09:00:00,35276.03,36225.89,0.9816,0.98566896,20.315666666666665,20.917864
2021-06-13 10:00:00,35562.59,36187.312,0.9971,0.98605394,20.433,20.888172
2021-06-13 11:00:00,35820.2,36155.04,1.0113,0.98660076,20.53,20.861256
2021-06-13 12:00:00,35987.98,36131.973,1.0118,0.9874464,20.57142857142857,20.838882
2021-06-13 13:00:00,35908.93,36122.27,1.0184,0.98871964,20.459714285714288,20.824236
2021-06-13 14:00:00,35871.25,36125.438,1.015,0.99040985,20.22116666666667,20.815575
2021-06-13 15:00:00,35943.81,36138.56,1.0135,0.99246997,20.282999999999998,20.808958
2021-06-13 16:00:00,35832.9,36157.66,0.9966,0.9947722,19.965,20.80149
2021-06-13 17:00:00,36083.72,36177.33,1.0074,0.99691164,20.189,20.78682
2021-06-13 18:00:00,37032.0,36195.23,1.0281,0.9987895,20.751666666666665,20.764652
2021-06-13 19:00:00,37393.75,36218.723,1.0427,1.0006676,21.169,20.744041
2021-06-13 20:00:00,37477.53,36260.05,1.0405,1.0029404,21.3075,20.738478
2021-06-13 21:00:00,37670.9,36317.656,1.0397,1.0054386,21.317,20.747293
2021-06-13 22:00:00,39153.0,36393.215,1.059,1.0081819,22.151,20.771975
2021-06-13 23:00:00,38887.95,36485.383,1.0514,1.0108216,22.244999999999997,20.810865
2021-06-14 00:00:00,38826.54,36605.215,1.0391,1.0138006,21.995,20.875853
2021-06-14 01:00:00,39122.03,36752.45,1.0448,1.0170707,22.139,20.963505
2021-06-14 02:00:00,39098.6,36920.875,1.0401,1.0203493,21.821,21.06548
2021-06-14 03:00:00,39212.46,37106.336,1.0559,1.0235541,22.094,21.174473
