timestamp,Actual_btc,Predicted_btc,Actual_algo,Predicted_algo,Actual_dot,Predicted_dot
2021-06-13 03:00:00,35843.69,36020.66,1.0098,0.9852571,21.016666666666666,20.431139
2021-06-13 04:00:00,35413.01,36029.215,0.9948,0.98783123,20.728,20.464678
2021-06-13 05:00:00,34933.3,36033.27,0.9669,0.9903694,20.2095,20.492685
2021-06-13 06:00:00,35153.28,36022.81,0.9767000000000001,0.9923125,20.3555,20.505857
2021-06-13 07:00:00,34917.29,35999.16,0.9687,0.99367553,20.198500000000003,20.504137
2021-06-13 08:00:00,35322.1,35961.58,0.9841,0.99433964,20.426499999999997,20.48719
2021-06-13 09:00:00,35276.03,35918.348,0.9816,0.994642,20.315666666666665,20.461523
2021-06-13 10:00:00,35562.59,35873.97,0.9971,0.99476004,20.433,20.430742
2021-06-13 11:00:00,35820.2,35834.72,1.0113,0.9949869,20.53,20.400188
2021-06-13 12:00:00,35987.98,35804.945,1.0118,0.9955585,20.57142857142857,20.37369
2021-06-13 13:00:00,35908.93,35788.652,1.0184,0.9965931,20.459714285714288,20.354027
2021-06-13 14:00:00,35871.25,35785.004,1.015,0.99811643,20.22116666666667,20.340782
2021-06-13 15:00:00,35943.81,35791.223,1.0135,1.0000579,20.282999999999998,20.330402
2021-06-13 16:00:00,35832.9,35804.76,0.9966,1.0022519,19.965,20.320263
2021-06-13 17:00:00,36083.72,35820.72,1.0074,1.0042853,20.189,20.304867
2021-06-13 18:00:00,37032.0,35838.39,1.0281,1.0060854,20.751666666666665,20.28396
2021-06-13 19:00:00,37393.75,35866.65,1.0427,1.0079095,21.169,20.26463
2021-06-13 20:00:00,37477.53,35915.34,1.0405,1.0100952,21.3075,20.257263
2021-06-13 21:00:00,37670.9,35984.344,1.0397,1.0125734,21.317,20.264442
2021-06-13 22:00:00,39153.0,36074.17,1.059,1.0153117,22.151,20.28653
2021-06-13 23:00:00,38887.95,36189.06,1.0514,1.018164,22.244999999999997,20.326624
2021-06-14 00:00:00,38826.54,36334.2,1.0391,1.0212835,21.995,20.38861
2021-06-14 01:00:00,39122.03,36505.62,1.0448,1.0245211,22.139,20.468443
2021-06-14 02:00:00,39098.6,36696.13,1.0401,1.027674,21.821,20.561153
2021-06-14 03:00:00,39212.46,36899.74,1.0559,1.030669,22.094,20.65973
2021-06-14 04:00:00,38940.91,37111.598,1.0484,1.0336571,21.895,20.7626
2021-06-14 05:00:00,38978.6,37324.2,1.0665,1.0365574,21.72533333333333,20.86562
2021-06-14 06:00:00,39323.47,37529.703,1.0661,1.0395713,21.74125,20.962934
2021-06-14 07:00:00,39384.6,37726.58,1.0505,1.0426843,21.868499999999997,21.053007
2021-06-14 08:00:00,39552.29,37909.94,1.0486,1.0455313,21.757666666666665,21.131989
2021-06-14 09:00:00,39601.41,38083.13,1.0472,1.048099,21.71633333333333,21.200617
2021-06-14 10:00:00,39066.88,38246.777,1.0372,1.0503187,21.366999999999997,21.259388
2021-06-14 11:00:00,39051.81,38392.434,1.0271,1.0519313,21.277,21.302708
2021-06-14 12:00:00,39343.35,38517.668,1.0439,1.0528203,21.577555555555556,21.328285
2021-06-14 13:00:00,39144.1,38626.91,1.0399,1.0532178,21.433333333333334,21.341982
2021-06-14 14:00:00,39567.13,38719.715,1.0575,1.0532091,21.7676,21.345612
2021-06-14 15:00:00,40482.01,38800.13,1.08,1.0530107,22.349,21.344677
2021-06-14 16:00:00,40617.5,38880.57,1.0749,1.0531279,22.465,21.349714
2021-06-14 17:00:00,40557.0,38967.527,1.0835,1.0536624,23.073,21.365952
2021-06-14 18:00:00,40136.34,39059.707,1.063,1.0545719,24.308,21.3963
2021-06-14 19:00:00,40261.55,39157.453,1.0656,1.0557574,25.116,21.45473
2021-06-14 20:00:00,39818.73,39267.9,1.0508,1.0574651,24.458,21.55279
